browser_info,amount_to,amount_from,invoice_no,date_orap_year,date_orap_month,date_orap_day,date_orap_hour,electron_pos_year,electron_pos_month,electron_pos_day,electron_pos_hour,modify_comment_year,modify_comment_month,modify_comment_day,modify_comment_hour,modified_by_year,modified_by_month,modified_by_day,modified_by_hour,bill_no_year,bill_no_month,bill_no_day,bill_no_hour
,0.054706375837828676,0.048658452591320546,-0.8952787383710609,2024,5,1,23,2024,5,1,23,,,,,,,,,,,,
,-0.33481413500896956,-0.34205165040251156,0.027945276417335754,2024,6,22,21,2024,6,22,21,,,,,,,,,,,,
,-0.339396729254226,-0.3466372050922231,1.1904230963453397,2024,8,27,20,2024,8,27,20,,,,,,,,,,,,
,-0.5655804880736693,-0.573517945080906,1.2383945402510113,2024,8,30,21,2024,8,30,21,,,,,,,,,,,,
,0.21007814262938068,-0.14956257058666522,2.0433493348442933,2024,10,13,22,2024,10,13,22,,,,,,,,,,,,
,-0.3656920914710547,-0.3730041445580645,-1.3351678277702381,2024,4,6,23,2024,4,6,23,,,,,,,,,,,,
,-0.5766005361396431,-0.5847733975011071,-0.7106339354133816,2024,8,26,23,2024,8,26,23,,,,,,,,,,,,
,-0.5135353105739711,-0.5213051519094177,-0.6840837023083558,2024,5,12,20,2024,5,12,20,,,,,,,,,,,,
,-0.5369938287342124,-0.5451708797263256,-0.5787878914713785,2024,9,25,21,2024,9,25,21,,,,,,,,,,,,
,-0.5922031784508734,-0.600405970306942,-0.4807330532994083,2024,10,17,20,2024,10,17,20,,,,,,,,,,,,
,0.39403656876038956,0.38892745399832557,-0.34828359496865463,2024,5,31,23,2024,5,31,23,,,,,,,,,,,,
,-0.5456134702907662,-0.5534040347373985,-0.34255115827552407,2024,6,1,15,2024,6,1,15,,,,,,,,,,,,
,-0.156092959443968,-0.16279814889560537,-0.3060445877561136,2024,6,2,21,2024,6,2,21,,,,,,,,,,,,
,-0.2984807092072934,-0.28285630804441697,0.12117279947930129,2024,6,28,14,2024,6,28,14,,,,,,,,,,,,
,0.22033442498781178,0.21467637578928656,0.27564688299945134,2024,7,7,14,2024,7,7,14,,,,,,,,,,,,
,0.33773612517581036,0.33244175759324235,0.4455080334327413,2024,7,18,15,2024,7,18,15,,,,,,,,,,,,
,-0.5005512935457445,-0.4724273076031741,0.7951866717137059,2024,8,6,23,2024,8,7,0,,,,,,,,,,,,
,0.2242623629123173,0.2187408447188036,1.1255560495546517,2024,8,24,15,2024,8,24,15,,,,,,,,,,,,
,-0.562743644017082,-0.5707040819758558,1.1753377366265751,2024,8,26,14,2024,8,26,14,,,,,,,,,,,,
,0.3040213246571379,0.35662013686626687,1.3557586388630003,2024,9,5,22,2024,9,5,22,,,,,,,,,,,,
,-0.5289197341116177,-0.5367292904111748,1.7802606613490377,2024,9,29,22,2024,9,29,22,,,,,,,,,,,,
,-0.3092825384996836,-0.17947289322182922,-1.3894751227577908,2024,4,3,22,2024,4,3,22,,,,,,,,,,,,
,-0.1640579446797709,-0.1708228696026006,-1.3390900212971169,2024,4,6,22,2024,4,6,22,,,,,,,,,,,,
,-0.3050272724148026,0.03542287428238038,-1.2138815356313704,2024,4,14,14,2024,4,14,14,,,,,,,,,,,,
,-0.019706225954192722,-0.026065245420569986,-0.8554533887135222,2024,5,4,15,2024,5,4,15,,,,,,,,,,,,
,-0.613152180714903,-0.6214578350187996,-0.8228690117209906,2024,8,4,0,2024,8,4,0,,,,,,,,,,,,
,-0.2654205650093719,-0.27253880999256597,-0.009164708490825287,2024,6,20,21,2024,6,20,21,,,,,,,,,,,,
,-0.31648375802794376,-0.32360521449162644,0.05600404549423801,2024,6,23,21,2024,6,23,21,,,,,,,,,,,,
,-0.09073643675566768,-0.09724556026313795,0.5879138291778796,2024,7,26,22,2024,7,26,22,,,,,,,,,,,,
,-0.5449588139700153,-0.552882948977204,0.8428564084250022,2024,8,9,23,2024,8,9,23,,,,,,,,,,,,
,-0.23334240529257674,-0.2403357100125462,1.0818085063702343,2024,8,21,22,2024,8,21,22,,,,,,,,,,,,
,-0.4150095343009574,-0.4224030746245026,1.2202921085884937,2024,8,29,21,2024,8,29,23,,,,,,,,,,,,
,0.6842675376266314,0.6800059596429703,1.5847543993938478,2024,9,19,22,2024,9,19,22,,,,,,,,,,,,
,-0.26432947114145366,-0.2713924213201381,1.980594238414232,2024,10,11,23,2024,10,11,23,,,,,,,,,,,,
,0.9620600363986056,0.9550350238736246,-1.2941356493351983,2024,4,27,22,2024,4,27,22,,,,,,,,,,,,
,0.10740620965827785,0.1014965486750423,-0.8301099843859976,2024,5,5,15,2024,5,5,15,,,,,,,,,,,,
,0.2998751679590487,0.2945067142510831,-0.8111024311403542,2024,5,5,23,2024,5,5,23,,,,,,,,,,,,
,-0.5766005361396431,-0.5847733975011071,-0.5974937375226467,2024,9,20,23,2024,9,20,23,,,,,,,,,,,,
,-0.3857682186407496,-0.39311805490157203,-0.46051867127626367,2024,5,25,21,2024,5,25,21,,,,,,,,,,,,
,-0.02887141444470562,-0.03523635479999309,-0.3926345525418227,2024,5,29,20,2024,5,29,20,,,,,,,,,,,,
,0.08809384819612566,0.12734240238068925,-0.23665193304979623,2024,6,7,22,2024,6,7,22,,,,,,,,,,,,
,-0.2493814851509743,-0.2563851514265366,0.014066745476072276,2024,6,22,0,2024,6,22,0,,,,,,,,,,,,
,-0.5094982632626738,-0.5172406829799007,0.3160756470457406,2024,7,9,21,2024,7,9,21,,,,,,,,,,,,
,-0.6882194388276752,-0.14383062722452578,0.33930710101263817,2024,7,11,20,2024,7,11,20,,,,,,,,,,,,
,-0.20126424557578157,-0.20813261003252642,0.522443367998441,2024,7,21,23,2024,7,21,23,,,,,,,,,,,,
,0.947221159794918,0.9436753543013846,0.8280727559006128,2024,8,9,15,2024,8,9,15,,,,,,,,,,,,
,-0.5507416114699818,-0.5589275437954602,-1.3396934356858674,2024,4,19,22,2024,4,19,22,,,,,,,,,,,,
,-0.616752790479033,-0.6250012181881222,-1.2838776047264382,2024,4,28,21,2024,4,28,21,,,,,,,,,,,,
,-0.26149262708486637,-0.2684743410630489,-1.117938647820027,2024,4,20,15,2024,4,20,15,,,,,,,,,,,,
,-0.4541798041592209,-0.46231824385540093,-1.0793201269399897,2024,6,10,0,2024,6,10,0,,,,,,,,,,,,
,-0.5177905766588521,-0.5258907065991293,-1.0225991743974345,2024,6,22,21,2024,6,22,21,,,,,,,,,,,,
,1.4435597603109083,1.441520689591205,-0.7806300045084495,2024,5,8,14,2024,5,8,14,,,,,,,,,,,,
,-0.31648375802794376,-0.32360521449162644,-0.46956988710752245,2024,5,25,14,2024,5,25,14,,,,,,,,,,,,
,-0.23683390566991497,-0.24377487602982986,1.5379897842656773,2024,9,15,22,2024,9,15,22,,,,,,,,,,,,
,1.8390812874312565,1.8381711702512542,1.6604829051820462,2024,9,22,23,2024,9,22,23,,,,,,,,,,,,
,0.864188916446343,0.8604058498223044,-1.3635283040415156,2024,4,5,22,2024,4,5,22,,,,,,,,,,,,
,0.24073788031788215,0.23312281170017166,-1.31133295941459,2024,4,24,23,2024,4,24,23,,,,,,,,,,,,
,-0.5812922397716914,-0.572475773560517,-0.5027576784888047,2024,5,23,13,2024,5,23,13,,,,,,,,,,,,
,-0.5164812640173502,-0.46210980955132314,0.8277710487062375,2024,8,9,14,2024,8,9,14,,,,,,,,,,,,
,0.6396417984287769,0.6351925842662437,0.8763459070006597,2024,8,11,0,2024,8,11,0,,,,,,,,,,,,
,-0.27404020656592565,-0.2810846164597557,1.5035951641068939,2024,9,14,21,2024,9,14,22,,,,,,,,,,,,
,-0.3674378416597238,-0.3747758361427258,2.1012771161643493,2024,10,17,20,2024,10,17,20,,,,,,,,,,,,
,0.020991575319156224,0.014787878178678396,-1.171340821224454,2024,4,16,21,2024,4,16,21,,,,,,,,,,,,
,-0.6323554327902633,-0.640633790993957,-1.0144530801493017,2024,6,23,15,2024,6,23,15,,,,,,,,,,,,
,-0.5127715448664283,-0.5540293376496319,-0.9815669959623947,2024,6,30,14,2024,6,30,14,,,,,,,,,,,,
,-0.622208259818624,-0.6304205100941449,-0.7432183124059132,2024,8,19,21,2024,8,19,21,,,,,,,,,,,,
,0.5490810073915662,0.5444194448403628,0.49136752697778585,2024,7,20,22,2024,7,20,22,,,,,,,,,,,,
,-0.6882194388276752,-0.6372988421287122,0.6941147615979827,2024,8,1,18,2024,8,1,18,,,,,,,,,,,,
,1.5035699230464095,1.319586621705693,-1.1456957097025542,2024,5,27,23,2024,5,27,23,,,,,,,,,,,,
,0.8670257605029302,0.8633239300793936,-0.8126109671122306,2024,5,5,23,2024,5,5,23,,,,,,,,,,,,
,-0.3427791202447724,-0.35007637110950673,-0.43970087486436843,2024,5,26,15,2024,5,26,15,,,,,,,,,,,,
,-0.23737945260387408,-0.24440017894206326,-0.43789063169811665,2024,5,26,16,2024,5,26,16,,,,,,,,,,,,
,-0.521500295809774,-0.529329872616413,-0.38690211584869216,2024,5,29,22,2024,5,29,22,,,,,,,,,,,,
,-0.3290313375090031,-0.3363197070403721,-0.09394443011028263,2024,6,15,23,2024,6,15,23,,,,,,,,,,,,
,-0.35478115279187267,-0.362165560746019,0.36193514059078513,2024,7,12,21,2024,7,12,21,,,,,,,,,,,,
,-0.24599909416042787,-0.25294598540925295,0.5876121219835043,2024,7,26,22,2024,7,26,22,,,,,,,,,,,,
,-0.41959212854621386,-0.42709284646625306,0.6693747716592087,2024,7,30,21,2024,7,30,21,,,,,,,,,,,,
,-0.35881820010317,-0.3661258125234972,0.6796328162679687,2024,7,31,15,2024,7,31,15,,,,,,,,,,,,
,-0.4051896894896936,-0.4120855765726516,1.3931703309655368,2024,9,7,22,2024,9,7,22,,,,,,,,,,,,
,0.426551166024352,0.4215474225865009,1.754917257021513,2024,9,29,0,2024,9,29,0,,,,,,,,,,,,
,-0.50087862170612,-0.508590659360672,-1.4151202342796907,2024,4,2,0,2024,4,2,0,,,,,,,,,,,,
,-0.04316474411443407,-0.04961832178136114,-1.1897449600813468,2024,4,15,0,2024,4,15,0,,,,,,,,,,,,
,2.0681018903072874,2.0618211785267313,-1.149617903229433,2024,5,26,16,2024,5,26,16,,,,,,,,,,,,
,-0.6323554327902633,-0.640633790993957,-0.745028555572165,2024,8,18,23,2024,8,18,23,,,,,,,,,,,,
,-0.3754028268955267,-0.38280055684972103,-0.0025271502145688407,2024,6,20,23,2024,6,20,23,,,,,,,,,,,,
,0.355520955222877,0.350262890591894,1.6369497440207734,2024,9,22,15,2024,9,22,15,,,,,,,,,,,,
,-0.5060067628853355,-0.513801516962617,1.6680255850414285,2024,9,23,21,2024,9,23,21,,,,,,,,,,,,
,-0.36383723189559375,-0.4331374412845092,-1.1091891391831437,2024,6,5,21,2024,6,5,21,,,,,,,,,,,,
,0.35661204909079525,0.3514092792643219,-1.0325555118118193,2024,4,24,23,2024,4,24,23,,,,,,,,,,,,
,-0.569399316611383,-0.5775824140104231,-0.9462672542204854,2024,7,7,20,2024,7,7,20,,,,,,,,,,,,
,-0.2957529745374979,-0.3036997384521967,-0.7721822030659413,2024,8,12,0,2024,8,12,0,,,,,,,,,,,,
,-0.6323554327902633,-0.640633790993957,-0.5603837526144856,2024,9,29,14,2024,9,29,14,,,,,,,,,,,,
,-0.5060067628853355,-0.513801516962617,-0.3075531237279901,2024,6,2,21,2024,6,2,21,,,,,,,,,,,,
,-0.4899676830269379,-0.49764785839658765,-0.2897523992598478,2024,6,3,22,2024,6,3,22,,,,,,,,,,,,
,4.810893655480064,4.818677501411725,-0.17902585892411527,2024,6,10,15,2024,6,10,15,,,,,,,,,,,,
,-0.08102570133119569,-0.08755336512352035,0.29435272905071946,2024,7,7,22,2024,7,7,22,,,,,,,,,,,,
,-0.461381023687481,-0.4689881415858904,1.2305501531972538,2024,8,30,13,2024,8,30,13,,,,,,,,,,,,
,-0.5291379528852014,-0.5373545933234082,-0.8663148477110327,2024,7,26,22,2024,7,26,22,,,,,,,,,,,,
,-0.5742001296302232,-0.5823764030042125,-0.6083551965201572,2024,9,18,22,2024,9,18,22,,,,,,,,,,,,
,4.180786946757302,4.186704691447841,-0.5959852015507702,2024,5,18,0,2024,5,18,0,,,,,,,,,,,,
,0.3973098503641442,0.39215818571153144,0.6980369551248615,2024,8,1,21,2024,8,1,21,,,,,,,,,,,,
,-0.42013767548017295,-0.42761393222644756,1.636648036826398,2024,9,22,15,2024,9,22,15,,,,,,,,,,,,
,-0.6882194388276752,-0.6752338854708714,-1.4250765716940754,2024,4,1,14,2024,4,1,14,,,,,,,,,,,,
,-0.6090060240168138,-0.6171849317852047,-1.3122380809977159,2024,4,24,22,2024,4,24,22,,,,,,,,,,,,
,-0.6323554327902633,-0.640633790993957,-1.161082776615694,2024,5,25,14,2024,5,25,14,,,,,,,,,,,,
,-0.40813564293307275,-0.41552474258993527,-1.1402649802037987,2024,4,18,22,2024,4,18,22,,,,,,,,,,,,
,-0.20650149614178895,-0.21334346763447137,-1.0283316110905651,2024,4,25,15,2024,4,25,15,,,,,,,,,,,,
,-0.6323554327902633,-0.640633790993957,-0.9516979837192406,2024,7,6,22,2024,7,6,22,,,,,,,,,,,,
,-0.6882194388276752,-0.6160385431127768,-0.051705422897741604,2024,6,17,15,2024,6,17,15,,,,,,,,,,,,
,0.5777767761178149,0.5731833788030989,0.044840879302352164,2024,6,23,15,2024,6,23,15,,,,,,,,,,,,
,-0.4247202697254294,-0.4321994869161591,0.7224752378692603,2024,8,3,15,2024,8,3,15,,,,,,,,,,,,
,0.06616286145096979,0.06012233931559943,0.9125507703256949,2024,8,12,0,2024,8,12,0,,,,,,,,,,,,
,-0.37376618609364937,-0.34319803907493945,1.1744326150434492,2024,8,26,13,2024,8,26,14,,,,,,,,,,,,
,-0.3937332038765525,-0.40114277560856726,1.2082238208134821,2024,8,28,22,2024,8,28,22,,,,,,,,,,,,
,-0.43846805246119874,-0.4460603681373327,1.457433963367474,2024,9,11,21,2024,9,11,21,,,,,,,,,,,,
,0.12409994583742634,0.11817129300126614,1.5539802655675679,2024,9,16,23,2024,9,16,23,,,,,,,,,,,,
,-0.6402113086392743,-0.6484500773968744,-1.1453940025081788,2024,5,27,23,2024,5,27,23,,,,,,,,,,,,
,-0.32150278982036745,-0.3295455921578437,-0.9966523556811593,2024,6,26,23,2024,6,26,23,,,,,,,,,,,,
,-0.42777533255560035,-0.4358470872375206,-0.7839487836465777,2024,8,10,23,2024,8,10,23,,,,,,,,,,,,
,-0.4181737065179202,-0.42625910924994187,-0.6294747001264277,2024,9,14,21,2024,9,14,22,,,,,,,,,,,,
,-0.1943903542078969,-0.20125427799795909,-0.22639388844103625,2024,6,8,14,2024,6,8,14,,,,,,,,,,,,
,8.178009331875636,7.6679744381552215,0.7997122796293353,2024,8,7,18,2024,8,7,18,,,,,,,,,,,,
,1.38551356653766,1.3832633016014604,0.9400061250138465,2024,8,14,14,2024,8,14,14,,,,,,,,,,,,
,-0.3766030301502367,-0.3839469455221489,1.658069247627044,2024,9,22,22,2024,9,22,22,,,,,,,,,,,,
,-0.4510156319422581,-0.45867064353403947,1.9920591118004933,2024,10,12,15,2024,10,12,15,,,,,,,,,,,,
,-0.27065781557537927,-0.27670749607412193,-0.8400663218003822,2024,5,4,23,2024,5,4,23,,,,,,,,,,,,
,-0.3508532148673671,-0.35810109181650196,1.1379260445240387,2024,8,24,22,2024,8,24,22,,,,,,,,,,,,
,-0.04316474411443407,-0.04961832178136114,1.829137226837835,2024,10,2,22,2024,10,2,22,,,,,,,,,,,,
,0.19742145376152953,0.19174860234072877,-0.9933335765430311,2024,4,27,15,2024,4,27,15,,,,,,,,,,,,
,-0.5090618257155064,-0.5595528467076936,-0.6415429879014395,2024,9,11,14,2024,9,11,14,,,,,,,,,,,,
,-0.24654464109438698,-0.25357128832148634,-0.3712133417411769,2024,5,30,22,2024,5,30,22,,,,,,,,,,,,
,-0.256255376518859,-0.26326348346110395,-0.2816063050117149,2024,6,4,20,2024,6,4,20,,,,,,,,,,,,
,-0.3783487803389058,-0.3857186371068102,0.17427326568935286,2024,6,30,21,2024,6,30,21,,,,,,,,,,,,
,-0.1841340718494658,-0.19093677994610808,0.7991088652405847,2024,8,7,15,2024,8,7,15,,,,,,,,,,,,
,-0.45450713231959633,-0.5224515405818456,1.3488193733923686,2024,9,5,19,2024,9,5,19,,,,,,,,,,,,
,-0.5207365301022312,-0.5289130040082574,-1.3116346666089653,2024,4,24,23,2024,4,24,23,,,,,,,,,,,,
,0.25470388182723513,0.24917225311416208,-1.1278949852344118,2024,4,19,21,2024,4,19,21,,,,,,,,,,,,
,0.28099924404406385,0.27553919258000353,-0.9939369909317817,2024,4,27,15,2024,4,27,15,,,,,,,,,,,,
,0.2415016460254249,0.23593667480522193,-0.9719123657423853,2024,4,28,0,2024,4,28,0,,,,,,,,,,,,
,-0.29869892798087705,-0.3057840814929747,-0.7106339354133816,2024,5,11,23,2024,5,11,23,,,,,,,,,,,,
,-0.3702746857163111,-0.377693916399815,-0.47862110293878124,2024,10,2,15,2024,10,2,15,,,,,,,,,,,,
,1.231342003000818,1.2286050479757344,-0.2514355855741856,2024,6,6,23,2024,6,6,23,,,,,,,,,,,,
,0.547335257202897,0.5427519704077404,0.6742020867692134,2024,7,30,23,2024,7,30,23,,,,,,,,,,,,
,-0.34910746467869797,-0.3564336173838796,0.8968619962181796,2024,8,11,20,2024,8,11,20,,,,,,,,,,,,
,-0.04207365024651587,-0.04847193310893325,1.2272313740591254,2024,8,29,23,2024,8,29,23,,,,,,,,,,,,
,-0.6443574653373635,-0.6379241450409456,-1.359907817709012,2024,4,5,23,2024,4,5,23,,,,,,,,,,,,
,-0.36514654453709555,-0.37248305879787,-1.2893083342251936,2024,4,9,14,2024,4,9,14,,,,,,,,,,,,
,-0.6371562458091033,-0.6454277799877464,-0.7507609922652956,2024,8,17,23,2024,8,17,23,,,,,,,,,,,,
,-0.32728558732033397,-0.33454801545571083,-0.3190179971142512,2024,6,2,14,2024,6,2,14,,,,,,,,,,,,
,0.20440445451620604,0.3065959038875954,0.16311009949746702,2024,6,30,14,2024,6,30,14,,,,,,,,,,,,
,0.4419355895619987,0.43697156108825796,0.23370958298128558,2024,7,4,23,2024,7,4,23,,,,,,,,,,,,
,0.018154731262568898,0.0532440072810321,0.6935113472092321,2024,8,1,14,2024,8,1,14,,,,,,,,,,,,
,0.322788139185331,0.3175387048516798,0.8691049343356527,2024,8,10,23,2024,8,10,23,,,,,,,,,,,,
,-0.5644893942057512,-0.5723715564084781,-1.3743897630390263,2024,4,5,12,2024,4,5,12,,,,,,,,,,,,
,-0.4649816334516111,-0.4730526105154075,-1.2253464090176314,2024,5,10,23,2024,5,10,23,,,,,,,,,,,,
,-0.30840966340534903,-0.3155804937846312,-0.9568270060236207,2024,4,28,20,2024,4,28,20,,,,,,,,,,,,
,-0.22537742005677386,-0.23231098930555097,-0.1467431891259589,2024,6,12,22,2024,6,12,22,,,,,,,,,,,,
,0.2553585381479861,0.3048242123029341,0.0004899217291840893,2024,6,21,14,2024,6,21,14,,,,,,,,,,,,
,0.13206493107322922,0.12619601370826136,0.4083980485245802,2024,7,14,22,2024,7,14,22,,,,,,,,,,,,
,-0.09990162524618058,-0.10652088679459996,1.574798061979463,2024,9,18,22,2024,9,18,22,,,,,,,,,,,,
,-0.43617675533857053,-0.443663373640438,1.7585377433540166,2024,9,29,14,2024,9,29,14,,,,,,,,,,,,
,-0.02810764873716288,-0.035861657712226484,-0.7969221930047153,2024,8,9,15,2024,8,9,15,,,,,,,,,,,,
,0.30052982427979963,0.2951320171633165,-0.6744290720883463,2024,5,12,22,2024,5,12,22,,,,,,,,,,,,
,-0.5922031784508734,-0.600405970306942,-0.5790895986657538,2024,9,25,21,2024,9,25,21,,,,,,,,,,,,
,0.24237452111975946,0.4145648733998947,-0.4846552468262871,2024,10,16,17,2024,10,16,17,,,,,,,,,,,,
,-0.3611094972257982,-0.36841858986835296,0.6304545435847959,2024,7,28,15,2024,7,28,15,,,,,,,,,,,,
,-0.46770936812140657,-0.47534538786026326,0.8398393364812493,2024,8,9,23,2024,8,9,23,,,,,,,,,,,,
,-0.31812039882982107,-0.19145786570630258,0.9258258868782078,2024,8,13,14,2024,8,13,14,,,,,,,,,,,,
,-0.43792250552723966,-0.4454350652250993,1.9935676477723698,2024,10,12,15,2024,10,12,15,,,,,,,,,,,,
,-0.5060067628853355,-0.513801516962617,-1.2706024881739253,2024,4,10,21,2024,4,10,21,,,,,,,,,,,,
,-0.5225913896776921,-0.5307889127449575,-1.1613844838100693,2024,5,25,14,2024,5,25,14,,,,,,,,,,,,
,0.1933844064502322,0.18768413341121173,-1.0195821024536815,2024,4,25,22,2024,4,25,22,,,,,,,,,,,,
,-0.43617675533857053,-0.4442886765526714,-0.8910548376498068,2024,7,20,22,2024,7,20,22,,,,,,,,,,,,
,-0.5213911864229821,-0.5295383069204908,-0.7308483174365262,2024,8,22,23,2024,8,22,23,,,,,,,,,,,,
,-0.27120336250933835,-0.2782707533547054,0.3124551607132371,2024,7,9,21,2024,7,9,21,,,,,,,,,,,,
,-0.05298458892569789,-0.059414734073017644,0.4105099988852073,2024,7,14,22,2024,7,14,22,,,,,,,,,,,,
,-0.3754028268955267,-0.38280055684972103,0.4530507132921236,2024,7,18,22,2024,7,18,22,,,,,,,,,,,,
,1.3057546047928392,1.3033287459876248,0.4563694924302518,2024,7,19,0,2024,7,19,0,,,,,,,,,,,,
,1.0766248925300168,1.0735299257418527,0.6207999133647866,2024,7,27,23,2024,7,27,23,,,,,,,,,,,,
,-0.1996276047739043,-0.20646513559990404,0.7010540270686145,2024,8,1,22,2024,8,1,22,,,,,,,,,,,,
,-0.08233501397269753,0.006242071711488683,0.8724237134737809,2024,8,10,23,2024,8,10,23,,,,,,,,,,,,
,-0.36514654453709555,-0.37248305879787,-1.056993794556218,2024,4,23,14,2024,4,23,14,,,,,,,,,,,,
,-0.4430506467064552,-0.45064592282704424,-1.0337623405893204,2024,4,24,22,2024,4,24,22,,,,,,,,,,,,
,-0.08986356166133312,-0.09776664602333245,-0.6723171217277193,2024,9,3,23,2024,9,3,23,,,,,,,,,,,,
,0.3131865131476508,0.11650381856864375,0.16250668510871644,2024,6,30,14,2024,6,30,14,,,,,,,,,,,,
,0.13664752531848567,0.1307815683979729,0.18483301749248812,2024,6,30,23,2024,6,30,23,,,,,,,,,,,,
,-0.14856441175533242,-0.15529451394880467,0.22284812398377504,2024,7,4,14,2024,7,4,14,,,,,,,,,,,,
,0.0736914091396054,0.06762597426240015,0.27444005422195017,2024,7,7,14,2024,7,7,14,,,,,,,,,,,,
,-0.43955914632911697,-0.4465814538975272,0.8700100559187786,2024,8,10,23,2024,8,10,23,,,,,,,,,,,,
,-0.16984074217973735,-0.17655481296474004,1.0428882782958215,2024,8,18,23,2024,8,18,23,,,,,,,,,,,,
,-0.26149262708486637,-0.2684743410630489,1.6028568310563653,2024,9,20,23,2024,9,20,23,,,,,,,,,,,,
,0.4625572636656527,0.45771077434399887,-0.7094271066358804,2024,5,11,23,2024,5,11,23,,,,,,,,,,,,
,-0.6323554327902633,-0.640633790993957,-0.6505942037326983,2024,9,8,22,2024,9,8,22,,,,,,,,,,,,
,-0.47392860316854035,-0.4821195027427917,-0.5609871670032363,2024,9,29,14,2024,9,29,14,,,,,,,,,,,,
,-0.4590897265648528,-0.46669536424103464,-0.29488142156422775,2024,6,3,16,2024,6,3,16,,,,,,,,,,,,
,2.2830473822871733,2.28338684376143,-0.0474815221764875,2024,6,17,21,2024,6,17,21,,,,,,,,,,,,
,-0.45854417963089367,-0.46607006132880124,0.14048205991932006,2024,6,29,13,2024,6,29,13,,,,,,,,,,,,
,-0.030617164633374744,-0.037008046384654374,0.26418200961319016,2024,7,6,22,2024,7,6,22,,,,,,,,,,,,
,-0.22308612293414562,-0.2300182119606952,0.8187198328749787,2024,8,8,21,2024,8,8,21,,,,,,,,,,,,
,0.04074037432847569,0.17392746934207706,1.5075173576337728,2024,9,14,22,2024,9,14,22,,,,,,,,,,,,
