Customer_Name,Invoice_No_,Sum_of_Sub_Total,Phone,Quantity,Staff_year,Staff_month,Staff_day,Staff_hour,Area_year,Area_month,Area_day,Area_hour,Status_year,Status_month,Status_day,Status_hour,Table_No__year,Table_No__month,Table_No__day,Table_No__hour,Date_year,Date_month,Date_day,Date_hour,Item_Name_year,Item_Name_month,Item_Name_day,Item_Name_hour
,-0.4143557761125434,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.4119610843037261,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.40956639249490884,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.40477700887727425,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3928035498331878,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.39040885802437053,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.38561947440673594,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.38322478259791865,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.38083009078910135,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.37843539898028405,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3760407071714668,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3760407071714668,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3712513235538322,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3712513235538322,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.36885663174501493,,,3.633536217581704,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.36885663174501493,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.36646193993619763,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.36646193993619763,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.36406724812738034,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.36167255631856304,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3592778645097458,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3568831727009285,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3520937890832939,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3496990972744766,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3496990972744766,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3496990972744766,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3473044054656593,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.34490971365684203,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.34251502184802474,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.34251502184802474,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3401203300392075,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3377256382303902,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3353309464215729,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3329362546127556,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3305415628039383,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3305415628039383,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3257521791863037,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3257521791863037,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3257521791863037,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3257521791863037,,,3.633536217581704,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3233574873774865,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3185681037598519,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3137787201422173,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3089893365245827,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,6,0,,,,
,-0.3065946447157655,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.2970158774804963,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.294621185671679,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.2922264938628617,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.28983180205404446,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.2850424184364099,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.261095500348237,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.25630611673060244,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.25391142492178514,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.24912204130415055,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.24672734949533326,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.244332657686516,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.2371485822600641,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.23475389045124684,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.23235919864242954,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.23235919864242954,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.22996450683361225,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.22756981502479498,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.22756981502479498,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.22756981502479498,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.22517512321597768,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.2227804314071604,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.2203857395983431,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.2203857395983431,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.21559635598070853,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.21320166417189124,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.21080697236307397,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.20122820512780482,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.19883351331898752,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,7,0,,,,
,-0.18925474608371837,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.18686005427490107,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.1844653624660838,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.1820706706572665,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.1796759788484492,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.17728128703963192,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.17488659523081465,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.1629131361867282,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.1605184443779109,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.15572906076027634,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.1485449853338245,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.1437556017161899,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.14136090990737263,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.13896621809855533,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.13896621809855533,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.13657152628973804,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.13417683448092077,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.13417683448092077,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.13178214267210347,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.12938745086328618,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.12699275905446888,,,1.9357497414758682,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.12699275905446888,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.12699275905446888,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.1245980672456516,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.1245980672456516,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.1245980672456516,,,2.784642979528786,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.11980868362801704,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.11501930001038246,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.11022991639274789,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.10783522458393059,,,1.9357497414758682,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.10544053277511331,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.10304584096629603,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.10065114915747873,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.09825645734866145,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,8,0,,,,
,-0.09107238192220958,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.0886776901133923,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.07909892287812315,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.07430953926048857,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.07191484745167129,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.07191484745167129,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.062336080216402134,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.059941388407584846,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.057546696598767565,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.055152004789950276,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.03599447031941198,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.03359977851059469,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.0312050867017774,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.026415703084142823,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.02402101127532554,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.02162631946650825,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.019231627657690962,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.016836935848873674,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.016836935848873674,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.014442244040056387,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.0120475522312391,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.009652860422421814,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.009652860422421814,,,1.9357497414758682,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.0072581686136045254,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.004863476804787238,,,3.633536217581704,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.004863476804787238,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.004863476804787238,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,-0.0024687849959699505,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,0.002320598621664624,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,0.004715290430481912,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,0.007109982239299199,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,0.009504674048116486,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,0.011899365856933774,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,9,0,,,,
,0.021478133092202922,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.02387282490102021,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.0262675167098375,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.028662208518654787,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.038240975753923934,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.04063566756274122,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.0454250511803758,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.04781974298919309,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.05260912660682766,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.05260912660682766,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.05739851022446223,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.05979320203327952,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.06937196926854867,,,5.33132269368754,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.07176666107736596,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.07416135288618325,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.07416135288618325,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.07655604469500053,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.07895073650381783,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.07895073650381783,,,1.9357497414758682,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.08134542831263511,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.08134542831263511,,,2.784642979528786,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.08134542831263511,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.08852950373908697,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.09092419554790426,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.09331888735672154,,,1.9357497414758682,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.09571357916553884,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.1005029627831734,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.10768703820962527,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,10,0,,,,
,0.11247642182725985,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.11487111363607713,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.11726580544489441,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.11966049725371171,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.12205518906252899,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.12444988087134629,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.13163395629779814,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.13402864810661544,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.1364233399154327,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.13881803172425,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.1436074153418846,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.14600210715070186,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.14839679895951916,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.15079149076833645,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.17234371704769202,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.17473840885650932,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.17952779247414388,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.18192248428296118,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.18431717609177847,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.18671186790059577,,,1.9357497414758682,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.19389594332704763,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.20108001875349948,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.20347471056231678,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.20347471056231678,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.20826409417995134,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.20826409417995134,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2130534777975859,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2130534777975859,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2154481696064032,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2178428614152205,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2202375532240378,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.22502693684167235,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.22981632045930692,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.22981632045930692,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2322110122681242,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2346057040769415,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2346057040769415,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.23939508769457607,,,1.9357497414758682,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.24178977950339337,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.24418447131221066,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.24657916312102793,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.26094731397393167,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2681313894003835,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2705260812092008,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2705260812092008,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2753154648268354,,,2.784642979528786,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2777101566356527,,,2.784642979528786,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.28010484844447,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2824995402532873,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2848942320621045,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2848942320621045,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2872889238709218,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2896836156797391,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2920783074885564,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.2944729992973737,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.296867691106191,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,11,0,,,,
,0.3040517665326428,,,2.784642979528786,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.3040517665326428,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.3088411501502774,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.313630533767912,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.3160252255767293,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.31841991738554654,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.32081460919436383,,,1.9357497414758682,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.3327880682384503,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.3351827600472676,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.3351827600472676,,,1.9357497414758682,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.33757745185608484,,,2.784642979528786,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.33997214366490214,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.34236683547371943,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.34476152728253673,,,1.9357497414758682,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.34476152728253673,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.347156219091354,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.3495509109001713,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.3519456027089886,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.35434029451780585,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.35673498632662315,,,3.633536217581704,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.36152436994425774,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.36391906175307503,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.36631375356189233,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.3687084453707096,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.37110313717952687,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.37349782898834416,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4094182061206035,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.41420758973823807,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.41420758973823807,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4333651242087764,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4333651242087764,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4381545078264109,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4405491996352282,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4405491996352282,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4429438914440455,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4429438914440455,,,1.08685650342295,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4453385832528628,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4477332750616801,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4501279668704974,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4525226586793147,,,1.9357497414758682,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4549173504881319,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4549173504881319,,,3.633536217581704,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4573120422969492,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4597067341057665,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4621014259145838,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4644961177234011,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4668908095322184,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.4692855013410357,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.47407488495867023,,,0.23796326537003204,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
,0.47407488495867023,,,-0.610929972682886,,,,,,,,,,,,,,,,,2024,10,12,0,,,,
